G02,2020-06-20-06-05-00,23741025.5086,23741029.8134,             ,PG02,2020-06-20-06-05,13282.008918,22694.938703,4553.058977,-474.914393
G03,2020-06-20-06-05-00,23036803.4306,23036812.1884,23036812.5666,PG03,2020-06-20-06-05,-16389.898793,598.555289,20804.673248,-214.583840
G04,2020-06-20-06-05-00,24934683.1174,24934694.3752,24934694.1526,PG04,2020-06-20-06-05,-26520.211840,-495.848391,1696.367490,-104.721867
G06,2020-06-20-06-05-00,21293316.9617,21293325.4268,21293325.8137,PG06,2020-06-20-06-05,3616.488450,22374.563282,13859.907319,-291.422485
G09,2020-06-20-06-05-00,24896437.2815,24896448.8283,24896448.4806,PG09,2020-06-20-06-05,-23498.770741,8334.406222,-9227.331908,-239.504749
G17,2020-06-20-06-05-00,21014783.7428,21014789.7198,21014789.7387,PG17,2020-06-20-06-05,-10034.571263,13819.419062,20751.623880,283.522984
G19,2020-06-20-06-05-00,20998025.0478,20998029.2426,             ,PG19,2020-06-20-06-05,-1587.924727,14548.891934,21862.461202,-142.810309
G28,2020-06-20-06-05-00,20799244.1098,20799249.4306,             ,PG28,2020-06-20-06-05,-12109.153890,23574.977946,3263.069828,707.050702
C01,2020-06-20-06-10-00,37779039.1726,37779030.7196,37779035.4537,PC01,2020-06-20-06-10,-34312.877329,24483.432320,-334.904168,-401.669409
C02,2020-06-20-06-10-00,37582573.1566,37582563.4806,37582567.2467,PC02,2020-06-20-06-10,4410.220418,41933.857158,53.101400,270.417508
C03,2020-06-20-06-10-00,36465705.2817,36465695.2037,36465700.8327,PC03,2020-06-20-06-10,-14774.064981,39453.349718,832.640985,855.325778
C04,2020-06-20-06-10-00,38624844.9926,38624834.6416,38624839.9186,PC04,2020-06-20-06-10,-39584.833220,14467.273855,560.036866,-155.676851
C05,2020-06-20-06-10-00,39612519.3835,39612510.9266,39612515.8486,PC05,2020-06-20-06-10,21892.151434,36023.329025,-115.805827,-488.493709
C07,2020-06-20-06-10-00,36559101.6727,36559087.5237,36559095.7077,PC07,2020-06-20-06-10,-19223.400818,37211.756498,-370.793931,31.977827
C08,2020-06-20-06-10-00,36504293.6647,36504276.3799,36504288.1887,PC08,2020-06-20-06-10,-4553.069950,28770.711658,30706.474759,-322.744645
C10,2020-06-20-06-10-00,36023252.0637,36023240.3247,36023249.3757,PC10,2020-06-20-06-10,-7560.910787,39055.177429,13456.531939,-257.647348
C11,2020-06-20-06-10-00,22519219.1647,22519207.6918,22519215.7468,PC11,2020-06-20-06-10,-7480.296098,13677.840678,23192.922741,-439.742275
C12,2020-06-20-06-10-00,24148919.5706,24148908.0167,24148916.3207,PC12,2020-06-20-06-10,-23841.050049,3032.549463,14187.700980,406.380151
C13,2020-06-20-06-10-00,36803747.9537,36803740.3637,36803749.5747,PC13,2020-06-20-06-10,6629.329812,36606.869233,20175.667024,500.149974
C14,2020-06-20-06-10-00,23914329.1956,23914318.4187,23914327.5947,PC14,2020-06-20-06-10,-14260.332534,22484.747762,-8217.827043,556.726503
C21,2020-06-20-06-10-00,23767893.9457,23767882.2427,             ,PC21,2020-06-20-06-10,-21824.788595,5705.193372,16433.143546,-550.985410
C23,2020-06-20-06-10-00,24618562.3287,24618546.9847,             ,PC23,2020-06-20-06-10,13681.662857,21623.558354,11132.699486,-851.423617
C25,2020-06-20-06-10-00,24733592.6176,24733584.7857,             ,PC25,2020-06-20-06-10,3274.221038,27075.697186,-5948.362885,-658.037792
G02,2020-06-20-06-10-00,23640855.3206,23640859.9774,             ,PG02,2020-06-20-06-10,13116.244414,22612.476549,5478.644641,-474.916402
G03,2020-06-20-06-10-00,23193143.3986,23193152.0664,23193152.2307,PG03,2020-06-20-06-10,-16059.139080,-132.834688,21071.404394,-214.587487
G04,2020-06-20-06-10-00,24837401.6255,24837409.8202,24837409.4575,PG04,2020-06-20-06-10,-26441.272863,-583.567593,2642.667435,-104.723308
G06,2020-06-20-06-10-00,21245497.0708,21245505.5358,21245505.7038,PG06,2020-06-20-06-10,3272.822397,21956.300894,14598.555039,-291.424245
G09,2020-06-20-06-10-00,24762452.9615,24762461.8052,24762462.5556,PG09,2020-06-20-06-10,-23838.065394,8278.910203,-8362.482770,-239.506793
G17,2020-06-20-06-10-00,20985869.1888,20985874.7238,20985874.4967,PG17,2020-06-20-06-10,-10788.423972,13805.741588,20369.913657,283.524515
G19,2020-06-20-06-10-00,20921686.4387,20921690.3676,             ,PG19,2020-06-20-06-10,-2439.260563,14515.670867,21805.861855,-142.808950
G28,2020-06-20-06-10-00,20899171.4388,20899177.1416,             ,PG28,2020-06-20-06-10,-12207.158476,23613.901935,2309.981526,707.049705
C01,2020-06-20-06-15-00,37779790.8596,37779782.9456,37779787.9107,PC01,2020-06-20-06-15,-34312.611271,24482.742724,-349.048931,-401.658769
C02,2020-06-20-06-15-00,37580139.5556,37580129.4026,37580133.3797,PC02,2020-06-20-06-15,4410.776779,41933.925653,84.207390,270.409901
C03,2020-06-20-06-15-00,36464838.7587,36464829.1807,36464834.9887,PC03,2020-06-20-06-15,-14775.304409,39453.076351,848.585501,855.321393
C04,2020-06-20-06-15-00,38625449.5006,38625439.0436,38625444.7896,PC04,2020-06-20-06-15,-39585.198943,14466.655821,554.190146,-155.670216
C05,2020-06-20-06-15-00,39610807.1955,39610798.3286,39610803.5986,PC05,2020-06-20-06-15,21892.187383,36023.683394,-91.825714,-488.513751
C07,2020-06-20-06-15-00,36619466.8837,36619452.8017,36619461.1727,PC07,2020-06-20-06-15,-18915.168843,37351.528077,-1097.383722,31.968534
C08,2020-06-20-06-15-00,36527757.6887,36527739.4389,36527751.0237,PC08,2020-06-20-06-15,-4536.500680,28320.089311,31121.719316,-322.751731
C10,2020-06-20-06-15-00,36054899.6807,36054887.9347,36054896.7817,PC10,2020-06-20-06-15,-7338.560865,39315.413290,12789.336305,-257.644352
C11,2020-06-20-06-15-00,22507441.7118,22507430.1568,22507438.6488,PC11,2020-06-20-06-15,-8239.206859,13463.448644,23059.205049,-439.749622
C12,2020-06-20-06-15-00,24233600.7276,24233589.2667,24233597.8917,PC12,2020-06-20-06-15,-24294.095197,2900.154962,13424.273432,406.383484
C13,2020-06-20-06-15-00,36811258.9777,36811251.3917,36811260.8327,PC13,2020-06-20-06-15,6801.166148,36220.130166,20805.571383,500.156020
C14,2020-06-20-06-15-00,23742649.3056,23742638.0787,23742646.9067,PC14,2020-06-20-06-15,-14474.993341,22650.393204,-7342.989768,556.741685
C21,2020-06-20-06-15-00,23810074.6027,23810061.8837,             ,PC21,2020-06-20-06-15,-21442.998107,5276.670331,17068.277153,-551.000221
C23,2020-06-20-06-15-00,24655876.8986,24655862.0787,             ,PC23,2020-06-20-06-15,13736.666224,21989.417515,10317.731371,-851.422065
C25,2020-06-20-06-15-00,24880313.6486,24880306.2466,             ,PC25,2020-06-20-06-15,3170.788830,26877.749473,-6835.722946,-658.041735
G02,2020-06-20-06-15-00,23544293.2586,23544298.1564,             ,PG02,2020-06-20-06-15,12927.924905,22506.004909,6393.915081,-474.918136
G03,2020-06-20-06-15-00,23356340.0166,23356348.4884,23356348.6916,PG03,2020-06-20-06-15,-15737.404191,-878.308416,21297.494071,-214.591123
G04,2020-06-20-06-15-00,24744165.0395,24744174.3552,24744174.2666,PG04,2020-06-20-06-15,-26328.378011,-674.648423,3583.917929,-104.724734
G06,2020-06-20-06-15-00,21203062.0948,21203070.4418,21203071.2117,PG06,2020-06-20-06-15,2905.811020,21522.100182,15309.280278,-291.425977
G09,2020-06-20-06-15-00,24628070.2975,24628079.7933,24628079.8796,PG09,2020-06-20-06-15,-24145.625221,8225.719990,-7481.664702,-239.508819
G17,2020-06-20-06-15-00,20960244.8838,20960250.4148,20960250.7777,PG17,2020-06-20-06-15,-11527.786890,13805.813160,19950.535432,283.526425
G19,2020-06-20-06-15-00,20848873.4698,20848877.7386,             ,PG19,2020-06-20-06-15,-3288.072551,14498.005319,21706.312781,-142.807398
G28,2020-06-20-06-15-00,21007897.6177,21007903.9496,             ,PG28,2020-06-20-06-15,-12286.889986,23623.418591,1352.531522,707.048629
C01,2020-06-20-06-20-00,37780535.4226,37780527.5206,37780531.9576,PC01,2020-06-20-06-20,-34312.361792,24482.032276,-363.026294,-401.648099
C02,2020-06-20-06-20-00,37577711.8756,37577701.7546,37577706.0787,PC02,2020-06-20-06-20,4411.335969,41933.971389,115.273654,270.402209
C03,2020-06-20-06-20-00,36464021.9387,36464011.9347,36464017.6727,PC03,2020-06-20-06-20,-14776.541330,39452.821209,864.123574,855.316982
C04,2020-06-20-06-20-00,38626079.9776,38626069.4146,38626074.7276,PC04,2020-06-20-06-20,-39585.570566,14466.046373,548.077978,-155.663568
C05,2020-06-20-06-20-00,39609097.8985,             ,             ,PC05,2020-06-20-06-20,21892.230753,36024.023960,-67.801087,-488.533843
C07,2020-06-20-06-20-00,36682123.7037,36682109.3137,36682117.9967,PC07,2020-06-20-06-20,-18600.941698,37477.316653,-1823.437204,31.959004
C08,2020-06-20-06-20-00,36551205.3597,36551188.3719,36551200.0167,PC08,2020-06-20-06-20,-4539.677576,27869.326911,31522.236570,-322.758713
C10,2020-06-20-06-20-00,36089298.2817,36089286.1997,36089295.3717,PC10,2020-06-20-06-20,-7105.002110,39565.438570,12115.943408,-257.641384
C11,2020-06-20-06-20-00,22497180.1887,22497168.6998,22497177.1058,PC11,2020-06-20-06-20,-8997.515807,13266.566154,22887.584083,-439.756967
C12,2020-06-20-06-20-00,24319790.1886,24319779.5597,24319787.7306,PC12,2020-06-20-06-20,-24724.112733,2783.682808,12638.688393,406.386944
C13,2020-06-20-06-20-00,36819435.1957,36819427.4307,36819437.2467,PC13,2020-06-20-06-20,6955.963000,35826.436928,21425.628742,500.161992
C14,2020-06-20-06-20-00,23574214.7737,23574203.2347,23574212.2037,PC14,2020-06-20-06-20,-14665.721444,22798.190845,-6455.976549,556.756890
C21,2020-06-20-06-20-00,23861424.8917,23861412.6457,             ,PC21,2020-06-20-06-20,-21055.343948,4825.130851,17675.248242,-551.015000
C23,2020-06-20-06-20-00,24701082.5636,24701067.7937,             ,PC23,2020-06-20-06-20,13790.956739,22327.103242,9485.728340,-851.420524
C25,2020-06-20-06-20-00,25028873.8596,25028865.8956,             ,PC25,2020-06-20-06-20,3054.398355,26653.139538,-7711.807119,-658.045669
C28,2020-06-20-06-20-00,26190192.6565,26190186.3285,             ,PC28,2020-06-20-06-20,20000.635313,14273.606962,13233.698027,-211.092197
G02,2020-06-20-06-20-00,23451231.1026,23451235.9184,             ,PG02,2020-06-20-06-20,12716.351017,22376.778870,7297.176169,-474.919740
G03,2020-06-20-06-20-00,23525881.0556,23525889.8164,23525890.5636,PG03,2020-06-20-06-20,-15425.751079,-1636.367189,21482.515490,-214.594750
G04,2020-06-20-06-20-00,24655497.9925,24655508.0312,24655508.1486,PG04,2020-06-20-06-20,-26181.867687,-770.438944,4518.320782,-104.726185
G06,2020-06-20-06-20-00,21165838.0708,21165845.6998,21165846.3758,PG06,2020-06-20-06-20,2515.320869,21073.618564,15990.730879,-291.427708
G09,2020-06-20-06-20-00,24493826.5636,24493836.3403,24493835.6376,PG09,2020-06-20-06-20,-24420.930376,8173.508943,-6586.557284,-239.510868
G17,2020-06-20-06-20-00,20938165.0948,20938171.1458,20938171.2427,PG17,2020-06-20-06-20,-12251.041770,13818.942279,19494.233072,283.528145
G19,2020-06-20-06-20-00,20779834.5398,20779838.6606,             ,PG19,2020-06-20-06-20,-4132.417324,14495.769635,21564.011524,-142.805871
G28,2020-06-20-06-20-00,21125151.4147,21125157.3526,             ,PG28,2020-06-20-06-20,-12349.488240,23602.635733,392.522119,707.047607
C01,2020-06-20-06-25-00,37781271.8836,37781264.0396,37781268.9187,PC01,2020-06-20-06-25,-34312.129215,24481.301270,-376.829565,-401.637449
C02,2020-06-20-06-25-00,37575293.1416,37575282.7626,37575287.0707,PC02,2020-06-20-06-25,4411.897045,41933.994508,146.285323,270.394485
C03,2020-06-20-06-25-00,36463254.5947,36463244.5437,36463250.2817,PC03,2020-06-20-06-25,-14777.775174,39452.584836,879.247760,855.312598
C04,2020-06-20-06-25-00,38626737.7116,38626727.3446,38626732.6336,PC04,2020-06-20-06-25,-39585.947793,14465.445768,541.703283,-155.656938
C05,2020-06-20-06-25-00,39607396.0945,39607386.9346,39607392.0986,PC05,2020-06-20-06-25,21892.281169,36024.350739,-43.743448,-488.553980
C07,2020-06-20-06-25-00,36747028.0167,36747013.9267,36747022.2507,PC07,2020-06-20-06-25,-18281.337907,37588.868165,-2548.599623,31.949639
C08,2020-06-20-06-25-00,36574543.2277,36574525.6419,36574537.6137,PC08,2020-06-20-06-25,-4562.587598,27419.283543,31907.834403,-322.765730
C10,2020-06-20-06-25-00,36126453.1727,36126440.7937,36126450.2937,PC10,2020-06-20-06-25,-6860.692170,39804.764339,11436.677455,-257.638460
C11,2020-06-20-06-25-00,22488533.0947,22488521.7778,22488530.1528,PC11,2020-06-20-06-25,-9753.567311,13087.356698,22678.336189,-439.764208
C12,2020-06-20-06-25-00,24407598.8756,24407588.2587,24407596.4696,PC12,2020-06-20-06-25,-25129.916556,2682.235282,11832.239942,406.390244
C13,2020-06-20-06-25-00,36828183.5397,36828176.7937,36828185.7197,PC13,2020-06-20-06-25,7093.433167,35426.538709,22035.545228,500.168094
C14,2020-06-20-06-25-00,23409495.3207,23409483.5827,23409492.8637,PC14,2020-06-20-06-25,-14833.100762,22926.934156,-5558.258836,556.772023
C21,2020-06-20-06-25-00,23921816.5557,23921803.5477,             ,PC21,2020-06-20-06-25,-20663.284648,4350.880080,18253.058575,-551.029857
C23,2020-06-20-06-25-00,24753904.1486,24753889.8207,             ,PC23,2020-06-20-06-25,13843.229564,22636.277803,8638.063437,-851.418985
C25,2020-06-20-06-25-00,25178791.4696,25178783.8366,             ,PC25,2020-06-20-06-25,2924.037831,26402.719580,-8575.170313,-658.049603
C28,2020-06-20-06-25-00,26072046.3915,26072039.5395,             ,PC28,2020-06-20-06-25,19539.994327,14195.272543,13984.511248,-211.090224
G02,2020-06-20-06-25-00,23361556.2977,23361560.5234,             ,PG02,2020-06-20-06-25,12480.909203,22226.111128,8186.764063,-474.921479
G03,2020-06-20-06-25-00,23701250.0236,23701259.0553,23701259.3876,PG03,2020-06-20-06-25,-15125.155241,-2405.450279,21626.121756,-214.598375
G04,2020-06-20-06-25-00,24571915.0635,24571924.9022,24571923.7706,PG04,2020-06-20-06-25,-26002.188712,-872.263265,5444.091013,-104.727624
G06,2020-06-20-06-25-00,21133642.7668,21133651.2778,21133651.9698,PG06,2020-06-20-06-25,2101.324823,20612.536920,16641.611254,-291.429433
G09,2020-06-20-06-25-00,24360271.3206,24360280.9773,24360280.5706,PG09,2020-06-20-06-25,-24663.565333,8120.928523,-5678.867912,-239.512909
G17,2020-06-20-06-25-00,20919894.3678,20919900.2508,20919900.1057,PG17,2020-06-20-06-25,-12956.620897,13844.348145,19001.817842,283.529916
G19,2020-06-20-06-25-00,20714831.5867,20714835.7276,             ,PG19,2020-06-20-06-25,-4970.366562,14508.732005,21379.242140,-142.804259
G28,2020-06-20-06-25-00,21250629.7037,21250635.6416,             ,PG28,2020-06-20-06-25,-12396.152981,23550.753946,-568.231108,707.046445
C01,2020-06-20-06-30-00,37782000.6486,37781992.9537,37781997.5007,PC01,2020-06-20-06-30,-34311.913858,24480.550016,-390.452135,-401.626756
C02,2020-06-20-06-30-00,37572882.1336,37572872.7856,37572877.0477,PC02,2020-06-20-06-30,4412.459074,41933.995190,177.227556,270.386923
C03,2020-06-20-06-30-00,36462536.5787,36462526.8877,36462532.2897,PC03,2020-06-20-06-30,-14779.005358,39452.367771,893.950817,855.308188
C04,2020-06-20-06-30-00,38627422.1336,38627411.4266,38627416.5316,PC04,2020-06-20-06-30,-39586.330326,14464.854255,535.069105,-155.650403
C05,2020-06-20-06-30-00,39605698.4925,             ,             ,PC05,2020-06-20-06-30,21892.338258,36024.663769,-19.664315,-488.574040
C07,2020-06-20-06-30-00,36814129.9307,36814115.7627,36814124.0237,PC07,2020-06-20-06-30,-17956.986719,37685.956154,-3272.516520,31.940264
C08,2020-06-20-06-30-00,36597671.4067,36597654.3169,36597665.8717,PC08,2020-06-20-06-30,-4605.180235,26970.816910,32278.327616,-322.772862
C10,2020-06-20-06-30-00,36166364.0477,36166351.6337,36166360.9187,PC10,2020-06-20-06-30,-6606.109813,40032.922251,10751.865770,-257.635443
C11,2020-06-20-06-30-00,22481609.6097,22481598.3138,22481606.4028,PC11,2020-06-20-06-30,-10505.702756,12925.890591,22431.799395,-439.771454
C12,2020-06-20-06-30-00,24497137.5396,24497126.4736,24497134.8326,PC12,2020-06-20-06-30,-25510.389557,2594.846702,11006.256927,406.393614
C13,2020-06-20-06-30-00,36837411.3837,36837404.0787,36837412.6057,PC13,2020-06-20-06-30,7213.322373,35021.196442,22635.031696,500.174184
C14,2020-06-20-06-30-00,23248953.6727,23248941.9187,23248951.3597,PC14,2020-06-20-06-30,-14977.794682,23035.466695,-4651.325717,556.787189
C21,2020-06-20-06-30-00,23991084.7037,23991072.3017,             ,PC21,2020-06-20-06-30,-20268.268393,3854.313188,18800.758214,-551.044643
C23,2020-06-20-06-30-00,24814038.3836,24814023.1457,             ,PC23,2020-06-20-06-30,13892.169448,22916.694212,7776.135694,-851.417470
C25,2020-06-20-06-30-00,25329589.2896,25329582.4306,             ,PC25,2020-06-20-06-30,2778.750722,26127.415048,-9424.388413,-658.053555
C28,2020-06-20-06-30-00,25953123.1885,25953116.1956,             ,PC28,2020-06-20-06-30,19053.118293,14121.036234,14712.245321,-211.088239
G02,2020-06-20-06-30-00,23275139.5786,23275143.6844,             ,PG02,2020-06-20-06-30,12221.074634,22055.365901,9061.047864,-474.923243
G03,2020-06-20-06-30-00,23881924.0706,23881933.5163,23881933.5436,PG03,2020-06-20-06-30,-14836.506703,-3183.940924,21728.046476,-214.601993
G04,2020-06-20-06-30-00,24493910.1645,24493918.6562,24493918.8596,PG04,2020-06-20-06-30,-25789.892495,-981.415020,6359.460234,-104.729068
G06,2020-06-20-06-30-00,21106289.3838,21106297.3718,21106297.9268,PG06,2020-06-20-06-30,1663.902969,20140.552483,17260.684783,-291.431164
G09,2020-06-20-06-30-00,24227959.5476,24227969.6213,24227969.2346,PG09,2020-06-20-06-30,-24873.220341,8066.614829,-4760.328580,-239.514952
G17,2020-06-20-06-30-00,20905697.5398,20905703.5748,20905703.4927,PG17,2020-06-20-06-30,-13643.012941,13881.164035,18474.167305,283.531676
G19,2020-06-20-06-30-00,20654132.7348,20654136.8986,             ,PG19,2020-06-20-06-30,-5800.014749,14536.555641,21152.374569,-142.802934
G28,2020-06-20-06-30-00,21383996.7737,21384002.6025,             ,PG28,2020-06-20-06-30,-12428.138332,23467.070810,-1527.902577,707.045317
C01,2020-06-20-06-35-00,37782721.0946,37782712.9847,37782717.3057,PC01,2020-06-20-06-35,-34311.716029,24479.778843,-403.887484,-401.616146
C02,2020-06-20-06-35-00,37570483.6096,37570472.5666,37570477.3447,PC02,2020-06-20-06-35,4413.021131,41933.973656,208.085543,270.379318
C03,2020-06-20-06-35-00,36461868.5947,36461858.7387,36461864.2707,PC03,2020-06-20-06-35,-14780.231279,39452.170540,908.225703,855.303835
C04,2020-06-20-06-35-00,38628131.9306,38628121.4926,38628126.5166,PC04,2020-06-20-06-35,-39586.717866,14464.272072,528.178614,-155.643807
C05,2020-06-20-06-35-00,39604008.3285,             ,             ,PC05,2020-06-20-06-35,21892.401658,36024.963109,4.424781,-488.594051
C07,2020-06-20-06-35-00,36883375.0787,36883361.0827,36883369.2427,PC07,2020-06-20-06-35,-17628.526883,37768.382216,-3994.833914,31.930806
C08,2020-06-20-06-35-00,36620496.9617,36620479.0439,36620490.9967,PC08,2020-06-20-06-35,-4667.367594,26524.781707,32633.538020,-322.779949
C10,2020-06-20-06-35-00,36209024.5397,36209012.5597,36209021.8207,PC10,2020-06-20-06-35,-6341.753997,40249.465460,10061.838632,-257.632658
C11,2020-06-20-06-35-00,22476530.7587,22476518.8368,22476527.4928,PC11,2020-06-20-06-35,-11252.266541,12782.144891,22148.372902,-439.778807
C12,2020-06-20-06-35-00,24588514.5086,24588504.3096,24588512.8596,PC12,2020-06-20-06-35,-25864.487837,2520.487664,10162.100785,406.397023
C13,2020-06-20-06-35-00,36847024.5707,36847016.5557,36847025.5517,PC13,2020-06-20-06-35,7315.409753,34611.181360,23223.803858,500.180097
C14,2020-06-20-06-35-00,23093049.0707,23093036.9107,23093046.0397,PC14,2020-06-20-06-35,-15100.542977,23122.686878,-3736.681409,556.802305
C21,2020-06-20-06-35-00,24069034.6177,24069021.8057,             ,PC21,2020-06-20-06-35,-19871.727404,3335.914313,19317.447057,-551.059421
C23,2020-06-20-06-35-00,24881153.7816,24881138.5166,             ,PC23,2020-06-20-06-35,13936.456253,23168.196860,6901.367821,-851.415931
C25,2020-06-20-06-35-00,25480795.9846,25480789.4026,             ,PC25,2020-06-20-06-35,2617.639989,25828.221056,-10258.060623,-658.057505
C28,2020-06-20-06-35-00,25833397.8526,25833390.7236,             ,PC28,2020-06-20-06-35,18540.783569,14052.115963,15415.699106,-211.086255
G02,2020-06-20-06-35-00,23191848.7037,23191852.6994,             ,PG02,2020-06-20-06-35,11936.413699,21865.952696,9918.432162,-474.925008
G03,2020-06-20-06-35-00,24067379.2276,24067387.6563,24067388.1056,PG03,2020-06-20-06-35,-14560.606390,-3970.172555,21788.104203,-214.605621
G04,2020-06-20-06-35-00,24421966.6646,24421975.2732,24421975.1955,PG04,2020-06-20-06-35,-25545.632754,-1099.150989,7262.680013,-104.730481
G06,2020-06-20-06-35-00,21083584.9618,21083593.7468,21083594.3368,PG06,2020-06-20-06-35,1203.243024,19659.371674,17846.776111,-291.432888
G09,2020-06-20-06-35-00,24097458.3916,24097468.3403,24097467.6096,PG09,2020-06-20-06-35,-25049.692442,8009.195210,-3832.692597,-239.516986
G17,2020-06-20-06-35-00,20895844.5398,20895850.3448,20895850.3207,PG17,2020-06-20-06-35,-14308.768600,13928.441052,17912.224114,283.533532
G19,2020-06-20-06-35-00,20598015.5637,20598019.5636,             ,PG19,2020-06-20-06-35,-6619.486837,14578.800451,20883.863794,-142.801452
G28,2020-06-20-06-35-00,21524885.6727,21524891.7975,             ,PG28,2020-06-20-06-35,-12446.746987,23350.984777,-2484.660045,707.044279
C01,2020-06-20-06-40-00,37783431.6646,37783424.0236,37783428.4387,PC01,2020-06-20-06-40,-34311.536031,24478.988099,-417.129178,-401.605492
C02,2020-06-20-06-40-00,37568094.6416,37568083.8836,37568088.6847,PC02,2020-06-20-06-40,4413.582300,41933.930164,238.844514,270.371504
C03,2020-06-20-06-40-00,36461251.2037,36461241.0827,36461246.5747,PC03,2020-06-20-06-40,-14781.452322,39451.993664,922.065581,855.299460
C04,2020-06-20-06-40-00,38628867.5706,38628857.2736,38628862.2276,PC04,2020-06-20-06-40,-39587.110111,14463.699449,521.035105,-155.637175
C05,2020-06-20-06-40-00,39602326.1255,39602317.1376,39602322.2346,PC05,2020-06-20-06-40,21892.471011,36025.248842,28.512309,-488.614144
C07,2020-06-20-06-40-00,36954705.1417,36954691.5557,36954699.9227,PC07,2020-06-20-06-40,-17296.605402,37835.976399,-4715.198486,31.921346
C08,2020-06-20-06-40-00,36642927.8597,36642910.3099,36642922.1527,PC08,2020-06-20-06-40,-4749.024565,26082.027994,32973.294520,-322.786934
C10,2020-06-20-06-40-00,36254424.9307,36254412.8487,36254422.2627,PC10,2020-06-20-06-40,-6068.142919,40453.969500,9366.929111,-257.630048
C11,2020-06-20-06-40-00,22473427.5557,22473416.5828,22473424.8488,PC11,2020-06-20-06-40,-11991.612062,12656.003682,21828.516477,-439.786068
C12,2020-06-20-06-40-00,24681842.4846,24681831.6336,24681840.2817,PC12,2020-06-20-06-40,-26191.244650,2458.069527,9301.163308,406.400415
C13,2020-06-20-06-40-00,36856929.4617,36856921.8207,36856931.3137,PC13,2020-06-20-06-40,7399.508269,34197.273535,23801.582416,500.186021
C14,2020-06-20-06-40-00,22942229.6647,22942217.7037,22942226.5127,PC14,2020-06-20-06-40,-15202.158429,23187.552538,-2815.842731,556.817514
C21,2020-06-20-06-40-00,24155439.8367,24155427.2277,             ,PC21,2020-06-20-06-40,-19475.072393,2796.255169,19802.276297,-551.074215
C23,2020-06-20-06-40-00,24954898.3366,24954883.0867,             ,PC23,2020-06-20-06-40,13974.770513,23390.721807,6015.203857,-851.414415
C25,2020-06-20-06-40-00,25631946.1026,25631940.9736,             ,PC25,2020-06-20-06-40,2439.872103,25506.198517,-11074.811774,-658.061451
C28,2020-06-20-06-40-00,25712849.9696,25712843.7626,             ,PC28,2020-06-20-06-40,18003.848727,13989.687656,16093.711516,-211.084281
G02,2020-06-20-06-40-00,23111543.0087,23111547.0864,             ,PG02,2020-06-20-06-40,11626.586130,21659.319960,10757.359484,-474.926956
G03,2020-06-20-06-40-00,24257093.9456,24257103.2423,24257103.6416,PG03,2020-06-20-06-40,-14298.162915,-4762.435241,21806.190707,-214.609238
G04,2020-06-20-06-40-00,24356543.4845,24356553.5123,24356553.8326,PG04,2020-06-20-06-40,-25270.162830,-1226.684882,8152.025192,-104.731928
G06,2020-06-20-06-40-00,21065336.5318,21065344.8558,21065345.6808,PG06,2020-06-20-06-40,719.640283,19170.702926,18398.773316,-291.434636
G09,2020-06-20-06-40-00,23969334.3136,23969343.5043,23969343.4026,PG09,2020-06-20-06-40,-25192.886041,7947.294922,-2897.731276,-239.519050
G17,2020-06-20-06-40-00,20890604.4847,20890610.5318,20890610.6337,PG17,2020-06-20-06-40,-14952.506032,13985.152235,17316.994704,283.535240
G19,2020-06-20-06-40-00,20546763.8367,20546768.2346,             ,PG19,2020-06-20-06-40,-7426.945759,14634.925209,20574.248804,-142.799820
G28,2020-06-20-06-40-00,21672905.1417,21672911.7115,             ,PG28,2020-06-20-06-40,-12453.324154,23201.998668,-3436.668023,707.043190
C01,2020-06-20-06-45-00,37784133.9846,37784126.1486,37784130.5706,PC01,2020-06-20-06-45,-34311.374158,24478.178148,-430.170877,-401.594852
C02,2020-06-20-06-45-00,37565719.4696,37565708.1526,37565712.7117,PC02,2020-06-20-06-45,4414.141677,41933.865016,269.489750,270.363804
C03,2020-06-20-06-45-00,36460684.1337,36460674.0947,36460679.4617,PC03,2020-06-20-06-45,-14782.667856,39451.837651,935.463828,855.295086
C04,2020-06-20-06-45-00,38629629.0866,38629618.5826,38629623.7856,PC04,2020-06-20-06-45,-39587.506758,14463.136603,513.641990,-155.630525
C05,2020-06-20-06-45-00,39600651.5945,39600643.5906,39600648.3286,PC05,2020-06-20-06-45,21892.545968,36025.521066,52.586735,-488.634272
C07,2020-06-20-06-45-00,37028059.4457,37028045.6847,37028053.9067,PC07,2020-06-20-06-45,-16961.876270,37888.597544,-5433.257763,31.912034
C08,2020-06-20-06-45-00,36664875.8757,36664858.3329,36664870.3207,PC08,2020-06-20-06-45,-4849.989051,25643.399582,33297.433204,-322.794113
C10,2020-06-20-06-45-00,36302549.8137,36302537.7387,36302546.6847,PC10,2020-06-20-06-45,-5785.813016,40646.033115,8667.472911,-257.627259
C11,2020-06-20-06-45-00,22472444.6098,22472433.0668,22472441.5908,PC11,2020-06-20-06-45,-12722.107677,12547.258731,21472.749747,-439.793193
C12,2020-06-20-06-45-00,24777225.6026,24777215.4456,24777223.3956,PC12,2020-06-20-06-45,-26489.774050,2406.449141,8424.864356,406.403711
C13,2020-06-20-06-45-00,36867036.2737,36867028.4187,36867037.6377,PC13,2020-06-20-06-45,7465.465060,33780.260395,24368.093193,500.192086
C14,2020-06-20-06-45-00,22796933.6257,22796921.8487,22796931.1957,PC14,2020-06-20-06-45,-15283.523168,23229.085257,-1890.336546,556.832726
